Tweet,Date,Time,User Name,Twitter Handle,Location,Followers Count,Following Count,Profile URL,Profile Image URL,Profile Banner URL,Account Creation Date,Retweet Count,Favorite Count,Reply Count,Hashtags,User Mentions,Media URLs,Tweet URL,Coordinates,Language,Source,Is Retweet,Is Quote Status,Quoted Status,In Reply To User,Place,Entities,Is Verified User,Is Retweeted,Is Favorited
"RT @money_rebellion: 💕 To the communities fighting for survival against the fossil fuel industry... Barclays, Drax, Standard Chartered, BP,…",2023-05-19,17:42:15,Zoe Cohen,ZoeatShine,"North West of England, UK",4103,5002,,http://pbs.twimg.com/profile_images/1437462344783773703/3eBP56S-_normal.jpg,https://pbs.twimg.com/profile_banners/107075223/1631552560,2010-01-21,142,0,0,[],['money_rebellion'],[],https://twitter.com/ZoeatShine/status/1659615462634684416,,en,Twitter for Android,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'money_rebellion', 'name': 'XR Money Rebellion 🌍🌱🏳️\u200d⚧️', 'id': 1227611320339619840, 'id_str': '1227611320339619840', 'indices': [3, 19]}], 'urls': []}",False,False,False
@constanzahola Hi Constanza. I'm sorry to hear this. My colleagues will answer as soon as they're available. ^Brian https://t.co/QCh3PtycmG,2023-05-19,17:36:47,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,0,0,[],['constanzahola'],[],https://twitter.com/LloydsBank/status/1659614090329743360,,en,Sprinklr,False,False,,constanzahola,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'constanzahola', 'name': 'Constanza Hola', 'id': 69594663, 'id_str': '69594663', 'indices': [0, 14]}], 'urls': [{'url': 'https://t.co/QCh3PtycmG', 'expanded_url': 'https://twitter.com/messages/compose?recipient_id=147932302', 'display_url': 'twitter.com/messages/compo…', 'indices': [116, 139]}]}",False,False,False
Fab. Card declined thanks to @LloydsBank that was supposed to unblock it after I authorised a payment but didn’t. Now the waiting time for their fraud team is 20 mins… #customerservice 🤦‍♀️😡,2023-05-19,17:34:33,Constanza Hola,constanzahola,London,2253,1356,,http://pbs.twimg.com/profile_images/1196244548806234112/FxEuV3-R_normal.jpg,https://pbs.twimg.com/profile_banners/69594663/1402421520,2009-08-28,0,0,0,['customerservice'],['LloydsBank'],[],https://twitter.com/constanzahola/status/1659613525428322321,,en,Twitter for iPhone,False,False,,,,"{'hashtags': [{'text': 'customerservice', 'indices': [168, 184]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [29, 40]}], 'urls': []}",False,False,False
"Brilliant visit with @HuddlestonNigel to our @LloydsBank client, Valefresco salad growers in #Evesham - absolutely fascinating to see what they’re doing with tech to revolutionise growing and improve their sustainability. Thanks to the team at @Valefresco for hosting us ! https://t.co/O8sfvFWX5G",2023-05-19,17:27:56,Andrew Asaam,LBGAmbMidlands,"Midlands, United Kingdom",2516,709,https://t.co/vILPJ7syEw,http://pbs.twimg.com/profile_images/1592100926445289481/6rkQFSxV_normal.jpg,https://pbs.twimg.com/profile_banners/890889240715943936/1681459702,2017-07-28,0,0,0,['Evesham'],"['HuddlestonNigel', 'LloydsBank', 'Valefresco']",['http://pbs.twimg.com/media/FwggKy7XwA4dxlL.jpg'],https://twitter.com/LBGAmbMidlands/status/1659611862911139856,,en,Twitter for iPhone,False,False,,,,"{'hashtags': [{'text': 'Evesham', 'indices': [93, 101]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HuddlestonNigel', 'name': 'Nigel Huddleston MP', 'id': 568249574, 'id_str': '568249574', 'indices': [21, 37]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [45, 56]}, {'screen_name': 'Valefresco', 'name': 'Valefresco', 'id': 443899672, 'id_str': '443899672', 'indices': [244, 255]}], 'urls': [], 'media': [{'id': 1659611832527601678, 'id_str': '1659611832527601678', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/FwggKy7XwA4dxlL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwggKy7XwA4dxlL.jpg', 'url': 'https://t.co/O8sfvFWX5G', 'display_url': 'pic.twitter.com/O8sfvFWX5G', 'expanded_url': 'https://twitter.com/LBGAmbMidlands/status/1659611862911139856/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",False,False,False
@samziz @madlion399 @marc_wintermute @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com I’m a bit slow tonight .. what for 🥴,2023-05-19,17:18:36,Rob,Climatedenier23,United Kingdom,8,48,,http://pbs.twimg.com/profile_images/1655516113957011458/AplWeY89_normal.jpg,https://pbs.twimg.com/profile_banners/1655514702821072898/1683540835,2023-05-08,0,0,0,[],"['samziz', 'madlion399', 'marc_wintermute', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/Climatedenier23/status/1659609511554957327,,en,Twitter for iPhone,False,False,,samziz,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'samziz', 'name': 'Sam R-A', 'id': 71630328, 'id_str': '71630328', 'indices': [0, 7]}, {'screen_name': 'madlion399', 'name': 'The Mad Lion 🐳', 'id': 118426694, 'id_str': '118426694', 'indices': [8, 19]}, {'screen_name': 'marc_wintermute', 'name': 'Marc Mnemonic', 'id': 1191839241870958592, 'id_str': '1191839241870958592', 'indices': [20, 36]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [37, 53]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [54, 60]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [61, 72]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [73, 80]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [81, 92]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [93, 99]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [100, 107]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [108, 124]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [125, 131]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [132, 135]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [136, 150]}], 'urls': []}",False,False,False
"RT @money_rebellion: 💕 To the communities fighting for survival against the fossil fuel industry... Barclays, Drax, Standard Chartered, BP,…",2023-05-19,17:17:05,XR Ilkley,IlkleyXr,Ilkley,83,86,https://t.co/jkdSakpJJi,http://pbs.twimg.com/profile_images/1363882292800856071/_09F2obD_normal.png,https://pbs.twimg.com/profile_banners/1363881047486836740/1614009853,2021-02-22,142,0,0,[],['money_rebellion'],[],https://twitter.com/IlkleyXr/status/1659609131257413650,,en,Twitter for iPhone,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'money_rebellion', 'name': 'XR Money Rebellion 🌍🌱🏳️\u200d⚧️', 'id': 1227611320339619840, 'id_str': '1227611320339619840', 'indices': [3, 19]}], 'urls': []}",False,False,False
@Climatedenier23 @madlion399 @marc_wintermute @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com Would you like to buy an aubergine?,2023-05-19,17:16:20,Sam R-A,samziz,mayfr ldn uk earth sunshire,146,90,,http://pbs.twimg.com/profile_images/1646945993185697797/GWDsNYfy_normal.jpg,https://pbs.twimg.com/profile_banners/71630328/1605099089,2009-09-04,0,0,0,[],"['Climatedenier23', 'madlion399', 'marc_wintermute', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/samziz/status/1659608943608446997,,en,Twitter Web App,False,False,,Climatedenier23,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Climatedenier23', 'name': 'Rob', 'id': 1655514702821072898, 'id_str': '1655514702821072898', 'indices': [0, 16]}, {'screen_name': 'madlion399', 'name': 'The Mad Lion 🐳', 'id': 118426694, 'id_str': '118426694', 'indices': [17, 28]}, {'screen_name': 'marc_wintermute', 'name': 'Marc Mnemonic', 'id': 1191839241870958592, 'id_str': '1191839241870958592', 'indices': [29, 45]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [46, 62]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [63, 69]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [70, 81]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [82, 89]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [90, 101]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [102, 108]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [109, 116]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [117, 133]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [134, 140]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [141, 144]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [145, 159]}], 'urls': []}",False,False,False
@Godfrey70675985 @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com 100% it’s mass grooming,2023-05-19,17:15:14,Rob,Climatedenier23,United Kingdom,8,48,,http://pbs.twimg.com/profile_images/1655516113957011458/AplWeY89_normal.jpg,https://pbs.twimg.com/profile_banners/1655514702821072898/1683540835,2023-05-08,0,0,0,[],"['Godfrey70675985', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/Climatedenier23/status/1659608666696302619,,en,Twitter for iPhone,False,False,,Godfrey70675985,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Godfrey70675985', 'name': 'GPR', 'id': 1423985202569822212, 'id_str': '1423985202569822212', 'indices': [0, 16]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [17, 33]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [34, 40]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [41, 52]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [53, 60]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [61, 72]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [73, 79]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [80, 87]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [88, 104]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [105, 111]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [112, 115]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [116, 130]}], 'urls': []}",False,False,False
"@TediousTotoro @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com Labour are the bandwagon party ,they jump on any course including the horrific trend to change a child’s sex ,it’s shameful 🙄",2023-05-19,17:14:43,Rob,Climatedenier23,United Kingdom,8,48,,http://pbs.twimg.com/profile_images/1655516113957011458/AplWeY89_normal.jpg,https://pbs.twimg.com/profile_banners/1655514702821072898/1683540835,2023-05-08,0,0,0,[],"['TediousTotoro', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/Climatedenier23/status/1659608537079726102,,en,Twitter for iPhone,False,False,,TediousTotoro,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TediousTotoro', 'name': 'Nathan ;P', 'id': 952654951351816192, 'id_str': '952654951351816192', 'indices': [0, 14]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [15, 31]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [32, 38]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [39, 50]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [51, 58]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [59, 70]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [71, 77]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [78, 85]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [86, 102]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [103, 109]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [110, 113]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [114, 128]}], 'urls': []}",False,False,False
@samziz @madlion399 @marc_wintermute @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com Tool 🥴,2023-05-19,17:12:48,Rob,Climatedenier23,United Kingdom,8,48,,http://pbs.twimg.com/profile_images/1655516113957011458/AplWeY89_normal.jpg,https://pbs.twimg.com/profile_banners/1655514702821072898/1683540835,2023-05-08,0,0,0,[],"['samziz', 'madlion399', 'marc_wintermute', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/Climatedenier23/status/1659608053493252112,,en,Twitter for iPhone,False,False,,samziz,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'samziz', 'name': 'Sam R-A', 'id': 71630328, 'id_str': '71630328', 'indices': [0, 7]}, {'screen_name': 'madlion399', 'name': 'The Mad Lion 🐳', 'id': 118426694, 'id_str': '118426694', 'indices': [8, 19]}, {'screen_name': 'marc_wintermute', 'name': 'Marc Mnemonic', 'id': 1191839241870958592, 'id_str': '1191839241870958592', 'indices': [20, 36]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [37, 53]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [54, 60]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [61, 72]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [73, 80]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [81, 92]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [93, 99]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [100, 107]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [108, 124]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [125, 131]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [132, 135]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [136, 150]}], 'urls': []}",False,False,False
@marc_wintermute @StopFundingHate @SkyUK @LloydsBank @AldiUK @BarclaysUK @Tesco @LidlGB @ImagineCruising @VaxUK @ao @wealthify_com Why is protecting children hate 🥴 you need to look at yourself,2023-05-19,17:12:15,Rob,Climatedenier23,United Kingdom,8,48,,http://pbs.twimg.com/profile_images/1655516113957011458/AplWeY89_normal.jpg,https://pbs.twimg.com/profile_banners/1655514702821072898/1683540835,2023-05-08,0,0,0,[],"['marc_wintermute', 'StopFundingHate', 'SkyUK', 'LloydsBank', 'AldiUK', 'BarclaysUK', 'Tesco', 'LidlGB', 'ImagineCruising', 'VaxUK', 'ao', 'wealthify_com']",[],https://twitter.com/Climatedenier23/status/1659607915228020752,,en,Twitter for iPhone,False,False,,marc_wintermute,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'marc_wintermute', 'name': 'Marc Mnemonic', 'id': 1191839241870958592, 'id_str': '1191839241870958592', 'indices': [0, 16]}, {'screen_name': 'StopFundingHate', 'name': 'Stop Funding Hate', 'id': 754604381048344576, 'id_str': '754604381048344576', 'indices': [17, 33]}, {'screen_name': 'SkyUK', 'name': 'Sky', 'id': 20139563, 'id_str': '20139563', 'indices': [34, 40]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [41, 52]}, {'screen_name': 'AldiUK', 'name': 'Aldi Stores UK', 'id': 28596803, 'id_str': '28596803', 'indices': [53, 60]}, {'screen_name': 'BarclaysUK', 'name': 'Barclays UK', 'id': 338559800, 'id_str': '338559800', 'indices': [61, 72]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [73, 79]}, {'screen_name': 'LidlGB', 'name': '@LidlGB', 'id': 340234449, 'id_str': '340234449', 'indices': [80, 87]}, {'screen_name': 'ImagineCruising', 'name': 'Imagine Cruising UK', 'id': 626575112, 'id_str': '626575112', 'indices': [88, 104]}, {'screen_name': 'VaxUK', 'name': 'VAXUK', 'id': 17385602, 'id_str': '17385602', 'indices': [105, 111]}, {'screen_name': 'ao', 'name': 'AO', 'id': 49659346, 'id_str': '49659346', 'indices': [112, 115]}, {'screen_name': 'wealthify_com', 'name': 'Wealthify', 'id': 3304753161, 'id_str': '3304753161', 'indices': [116, 130]}], 'urls': []}",False,False,False
